     5.4147E+00     1.4612E+03
     6.4038E+00     8.8128E+02
     8.0477E+00     4.3929E+02
     1.2871E+01     1.0227E+02
     1.7480E+01     3.8902E+01
     2.2164E+01     1.8249E+01
     3.1147E+02     3.3621E-03
2S1/2    2     3.1000E-02
     3.4127E-02     3.4221E+05
     5.2389E-02     6.6360E+05
     1.2400E-01     4.0959E+05
     5.8213E-01     2.5510E+04
     5.4147E+00     7.5119E+01
     6.4038E+00     4.5832E+01
     8.0477E+00     2.3152E+01
     1.4087E+01     4.1613E+00
     1.7480E+01     2.1270E+00
     2.2164E+01     1.0118E+00
2P1/2    2     8.6000E-03
     9.4674E-03     6.9169E+06
     1.4534E-02     6.2727E+06
     3.4400E-02     3.3267E+06
     1.6149E-01     2.2445E+05
     3.9081E+00     6.0264E+00
     5.4147E+00     1.7164E+00
     6.4038E+00     8.8937E-01
     8.0477E+00     3.6003E-01
     1.7480E+01     1.6247E-02
     2.2164E+01     6.1982E-03
2P3/2    2     8.6000E-03
     9.4674E-03     1.0439E+07
     1.4534E-02     9.4395E+06
     3.4400E-02     4.9834E+06
     1.6149E-01     3.3456E+05
     3.9081E+00     8.8678E+00
     5.4147E+00     2.5101E+00
     6.4038E+00     1.2974E+00
     8.0477E+00     5.2533E-01
     1.7480E+01     2.3156E-02
     2.2164E+01     8.8419E-03
3.3039 11.2651  3.0175  4.6650  1.3575  0.3376  0.8365 27.9898  0.4840
P   7  30.9738   -.030      15.0
1S1/2    0     2.1455E+00
     2.2511E+00     1.1052E+05
     2.7891E+00     6.3560E+04
     4.2910E+00     2.0347E+04
     5.4147E+00     1.0721E+04
     6.4038E+00     6.6905E+03
     8.0477E+00     3.4817E+03
     9.2973E+00     2.2980E+03
     1.7480E+01     3.4979E+02
     2.2164E+01     1.6954E+02
     4.5736E+01     1.7768E+01
2S1/2    2     1.8930E-01
     2.0839E-01     3.8589E+05
     3.1991E-01     2.5494E+05
     7.5720E-01     6.1949E+04
     3.5548E+00     1.9457E+03
     5.4147E+00     6.4886E+02
     6.4038E+00     4.1276E+02
     8.0477E+00     2.2018E+02
     1.7480E+01     2.3664E+01
     2.2164E+01     1.1672E+01
     8.6024E+01     1.7689E-01
2P1/2    2     1.3220E-01
     1.4553E-01     1.6294E+06
     2.2342E-01     8.8800E+05
     5.2880E-01     1.1078E+05
     2.4825E+00     9.4958E+02
     5.4147E+00     6.1294E+01
     6.4038E+00     3.3248E+01
     8.0477E+00     1.4281E+01
     1.7480E+01     7.4810E-01
     2.2164E+01     2.9753E-01
     6.0076E+01     6.0652E-03
2P3/2    2     1.3220E-01
     1.4553E-01     3.2765E+06
     2.2342E-01     1.7736E+06
     5.2880E-01     2.1910E+05
     2.4825E+00     1.8525E+03
     5.4147E+00     1.1830E+02
     6.4038E+00     6.3992E+01
     8.0477E+00     2.7393E+01
     1.7480E+01     1.4043E+00
     2.2164E+01     5.5328E-01
     6.0076E+01     1.0498E-02
3S1/2    2     1.4461E-02
     1.5919E-02     4.9402E+03
     2.4438E-02     2.2794E+05
     5.7843E-02     3.2125E+05
     2.7155E-01     3.8118E+04
     5.4147E+00     5.8700E+01
     6.4038E+00     3.7407E+01
     6.5714E+00     3.4876E+01
     8.0477E+00     2.0003E+01
     1.7480E+01     2.1801E+00
     2.2164E+01     1.0875E+00
3P1/2    2     6.3846E-03
     7.0286E-03     3.0730E+07
     1.0790E-02     1.2904E+07
     2.5539E-02     2.0434E+05
     1.1989E-01     1.2990E+05
     2.9014E+00     3.0032E+01
     5.4147E+00     3.3875E+00
     6.4038E+00     1.8456E+00
     8.0477E+00     7.9693E-01
     1.7480E+01     4.2811E-02
     2.2164E+01     1.7422E-02
3P3/2    2     6.3364E-03
     6.9755E-03     1.5427E+07
     1.0708E-02     6.4349E+06
     2.5346E-02     1.0225E+05
     1.1899E-01     6.5379E+04
     2.8795E+00     1.4941E+01
     5.4147E+00     1.6254E+00
     6.4038E+00     8.8363E-01
     8.0477E+00     3.8058E-01
     1.7480E+01     2.0062E-02
     2.2164E+01     8.0396E-03
  6.4349  1.8001  4.3378 24.1438  1.7600  0.4856  1.3797 68.6266  1.0859
S   7  32.06     -.035     16.
1S1/2    0     2.4720E+00
     2.5937E+00     9.4473E+04
     3.2136E+00     5.4403E+04
     4.9440E+00     1.7368E+04
     5.4147E+00     1.3539E+04
     6.4038E+00     8.4980E+03
     8.0477E+00     4.4532E+03
     1.0712E+01     1.9497E+03
     1.7480E+01     4.5614E+02
     2.2164E+01     2.2218E+02
     5.2697E+01     1.5058E+01
2S1/2    2     2.2920E-01
     2.5232E-01     3.4454E+05
     3.8734E-01     2.1804E+05
     9.1680E-01     5.0512E+04
     4.3040E+00     1.5156E+03
     5.4147E+00     8.3442E+02
     6.4038E+00     5.3406E+02
     8.0477E+00     2.8713E+02
     1.7480E+01     3.1598E+01
     2.2164E+01     1.5680E+01
